date,FSS_S06_B1_003,FSS_S06_B1_004,FSS_S06_B2_005,FSS_S06_B2_006,FSS_S06_B4_009,FSS_S06_B4_010,FSS_S06_B5_011,FSS_S06_B5_012,FSS_S06_B6_013,FSS_S06_B6_014,FSS_S06_B7_015,FSS_S06_B7_016,FSS_S06_F_019,FSS_S06_F_020,FSS_S06_L2_017,FSS_S06_L2_018,FSS_S07_B1_003,FSS_S07_B1_004,FSS_S07_B2_005,FSS_S07_B2_006,FSS_S07_B3_007,FSS_S07_B3_008,FSS_S07_B4_009,FSS_S07_B4_010,FSS_S07_B5_011,FSS_S07_B5_012,FSS_S07_B6_013,FSS_S07_B6_014,FSS_S07_F_019,FSS_S07_F_020,FSS_S07_L1_001,FSS_S07_L1_002,FSS_S07_L2_017,FSS_S07_L2_018,FSS_S08_B1_003,FSS_S08_B1_004,FSS_S08_B2_005,FSS_S08_B2_006,FSS_S08_B3_007,FSS_S08_B3_008,FSS_S08_B6_013,FSS_S08_B6_014,FSS_S08_B7_015,FSS_S08_B7_016
2020-04-17,-172.18662162834497,372358.4580581628,-165.36944945490424,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.06931207212318,370554.84793531586,-183.37805586270838,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.5896481481416345,3.0628155460111177,4.703672304105028,-11.007040161152021,3.0040123338508176,23.072540663641625,6.351882532533584,12.718940113731557,2.0614547611470035,4.526521382404422,-100239.83568473197,-193454.86168733903,707.8197804562044,413.30912930013494,645.3428688875293,-197227.95053350204,-2.2555462729478575,-5.269852952014448,3.621060630037228,14.102326391324013,7.365048535811132,-10.27329604114708,0.3963032499144611,-198226.34702293607,17.984423113739076,32.33198990561107,10.698901162459808,-0.23229266985543973
2020-04-18,-172.47058491328198,372358.4580581628,-165.60628088875194,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.34744459352356,370554.84793531586,-183.75485817867497,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.7215123695871895,2.5007435265258997,4.642980638499994,-11.6072295488239,3.0175566753942986,22.94353560402409,6.400663385060695,12.731767170937005,1.9988452231654608,3.9969208921399177,-100239.83568473197,-193454.86168733903,707.8197804562044,413.1135352347783,645.3428688875293,-197227.95053350204,-2.295912830922178,-5.2254755206802015,3.767331007994814,14.016641538395131,7.5144099038818375,-10.50265521623053,0.58997824910089,-198226.34702293607,18.108780892979475,32.73960324591728,10.841730512439273,-0.18370250070658778
2020-04-19,-172.5697762376957,372358.4580581628,-165.73201721089745,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.73520426377064,370554.84793531586,-184.17191595345673,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.9981325493116557,2.0110846413402905,4.592663150807955,-12.709937106113703,3.023825916852478,23.013207839229718,6.3853898245149905,13.210945660738933,1.655834001764663,3.1277171439854046,-100239.83568473197,-193454.86168733903,707.8197804562044,413.42511389896055,645.3428688875293,-197227.95053350204,-2.294983060822699,-4.818025383391748,3.5299866211212594,12.924159663495413,7.297157004873386,-11.388088310719457,0.573838665832602,-198226.34702293607,18.246368223210112,33.01313325059924,10.763578603961953,-1.1231124376076977
2020-04-20,-172.6536801612254,372358.4580581628,-165.83213455008317,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.09975826811004,370554.84793531586,-184.4995126214382,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.1463373590635055,1.9728337948682824,4.543425355335296,-12.999479906127375,2.9703345675149126,22.92231116485837,6.393491106198912,13.304781500305573,1.3855873242752064,2.8393014745314042,-100239.83568473197,-193454.86168733903,707.8197804562044,413.57309824061883,645.3428688875293,-197227.95053350204,-2.2787671154459144,-4.777539188151371,3.38923588005767,12.68852631792458,7.131501669389808,-11.69212256606189,0.5738386658338253,-198226.34702293607,18.341620990295073,33.06676658484797,10.626139040767288,-1.5712217753199058
2020-04-21,-172.5772955364853,372358.4580581628,-165.7919119808529,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.08383621134288,370554.84793531586,-184.46175571250765,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.1086470565791244,2.174071464185404,4.595878659879738,-12.903034404898424,3.0398390208141404,23.197906738482114,6.388055619254841,13.429611624955905,1.4210392529893277,3.186089557006615,-100239.83568473197,-193454.86168733903,707.8197804562044,413.7416094917324,645.3428688875293,-197227.95053350204,-2.2274512828679023,-4.648266052393029,3.4002751538663696,12.683171014616374,7.145079975576987,-11.612113551491582,0.573838665832602,-198226.34702293607,18.41835238599659,33.034586584298715,10.59919010680714,-1.4794403447054096
2020-04-22,-172.63532742322752,372358.4580581628,-165.83870867218636,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.1911018453049,370554.84793531586,-184.55965132622788,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.344709510053054,1.5957508743543882,4.572515475136486,-13.47463843376888,2.834954635709794,23.052581182996498,6.189291537190427,13.436546631880926,1.0344918357746538,3.1146993644057615,-100239.83568473197,-193454.86168733903,707.8197804562044,413.74859499406654,645.3428688875293,-197227.95053350204,-2.399352952379713,-4.841736059318242,3.3616376955349794,12.68852631792458,7.082619767115963,-11.745461909108357,0.5469393603885135,-198226.34702293607,18.41041465540678,33.09358325197231,10.609969680393284,-1.5334294215374662
2020-04-23,-172.66659653725685,372358.4580581628,-165.8642649481702,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.13376509974742,370554.84793531586,-184.5449372639231,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.2441156413110086,1.710348210081572,4.620713496065503,-13.05463410452256,2.894680925667915,23.136199887785107,6.238793597606021,13.414967466729609,1.117288855037371,3.4532324995291024,-100239.83568473197,-193454.86168733903,707.8197804562044,413.67873997072525,645.3428688875293,-197227.95053350204,-2.3119728013948317,-4.963351277017478,3.4333929752968615,13.09017406604983,7.164089604239038,-11.35608470489521,0.5899782490990552,-198226.34702293607,18.44216557776603,33.21693992074438,10.69351137567011,-1.2094949605451262
2020-04-24,-172.61689611577742,372358.4580581628,-165.85179420942208,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.10618429842123,370554.84793531586,-184.46239033264106,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-1.0169258633016187,2.5413121202744784,4.82240810622517,-12.774142419705537,3.039941923322753,23.551030060462672,6.280142427622685,13.8186350247326,1.4402526301033354,4.026976627068313,-100239.83568473197,-193454.86168733903,707.8197804562044,413.96237662556996,645.3428688875293,-197227.95053350204,-2.197618066423379,-4.483277350911577,3.4747902520802705,13.299030895078424,7.267284731261594,-10.92403602626186,0.7110251235891977,-198226.34702293607,18.553293806023404,33.318843255816994,10.777053070940802,-0.9449484840643657
2020-04-25,-172.69852067884216,372358.4580581628,-165.93435965402,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.00309500307583,370554.84793531586,-184.40132627063792,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.6217245566853751,3.519137701339236,5.096959552716449,-11.714295709316836,3.1781164755081406,23.908713618280288,6.39804953904301,14.03180313838008,1.7723622981921356,4.470958148971234,-100239.83568473197,-193454.86168733903,707.8197804562044,413.98996845135116,645.3428688875293,-197227.95053350204,-2.1363693820544527,-4.171346440624637,3.7259337312145426,14.198721850877824,7.549713499966032,-9.953259982898587,0.8804907478676903,-198226.34702293607,18.619441560938505,33.458289924863664,10.890238593563126,-0.4968391463374271
2020-04-26,-172.7633644572042,372358.4580581628,-165.9898758563867,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.8210045067323,370554.84793531586,-184.26086166270784,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.42395111251347917,3.932947493702385,5.202321606300336,-11.079471404743376,3.171150082971587,23.857314252357007,6.382914508424305,13.788730243802842,1.9153891783147148,4.909958527781099,-100239.83568473197,-193454.86168733903,707.8197804562044,413.61680905882747,645.3428688875293,-197227.95053350204,-2.1866514612869747,-4.460257358566506,4.1205877698625395,15.151965839764191,7.851151897325105,-9.206509180326847,1.041886580513874,-198226.34702293607,18.701464777033234,33.71572992925763,11.138168785976994,0.35078935993814
2020-04-27,-172.80684254009174,372358.4580581628,-166.01175615302452,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.73827452757428,370554.84793531586,-184.12891085363378,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.23074359921952503,4.056127710098419,5.2844964959045875,-10.80225633886647,3.2532616208796497,23.949553830598347,6.417212273265669,13.680329085957649,2.1247644737324793,5.090225786297179,-100239.83568473197,-193454.86168733903,707.8197804562044,413.3632624010587,645.3428688875293,-197227.95053350204,-2.1307041087698657,-4.5204846776522505,4.418648162686142,15.60716662097396,8.122718021082889,-8.801130173201575,1.2167320658860774,-198226.34702293607,18.84434392765346,34.03216660134099,11.396878551982518,0.6747238209439805
2020-04-28,-173.0442362152088,372358.4580581628,-166.2259419950246,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.05705113252145,370554.84793531586,-184.44483412210116,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.3285218814370383,3.698916307476135,5.251247277900115,-11.28636283351907,3.252495868140814,23.884629647950955,6.432641680013662,13.811051260877552,2.036630456201287,4.82761336367122,-100239.83568473197,-193454.86168733903,707.8197804562044,413.2971149276582,645.3428688875293,-197227.95053350204,-2.1476938493190834,-4.4328120785266405,4.440726710302283,15.575034801114956,8.117286698608634,-8.918476727890472,1.3566084541886108,-198226.34702293607,18.93959669474023,34.38614660739603,11.480420247251374,0.6963194516792583
2020-04-29,-173.39308256320922,372358.4580581628,-166.55784723637996,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.2314355765251,370554.84793531586,-184.79688824552412,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,-0.2816478798980415,4.0965551313353945,5.353666028605324,-10.699795662234466,3.192038126283906,23.790749477705404,6.493118611776657,13.795711798211132,2.054088173063769,5.245263578108655,-100239.83568473197,-193454.86168733903,707.8197804562044,412.9769117849397,645.3428688875293,-197227.95053350204,-2.214191873894819,-4.49023042505974,4.69463000789485,16.42652802714782,8.269363727905034,-8.29440641431045,1.4346164399675994,-198226.34702293607,18.992514898673516,34.61140661124071,11.620554703831395,1.5115545118555933
2020-04-30,-173.63959368023933,372358.4580581628,-166.76100514031202,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.09338247231426,370554.84793531586,-184.7934907690566,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,0.21160817434790324,5.429803549503757,5.784169222567516,-9.23572088923786,3.2991580283350546,24.306018449206768,6.684987474853536,14.046192739376252,2.5292072169227127,6.622608496709061,-100239.83568473197,-193454.86168733903,707.8197804562044,412.7747618147822,645.3428688875293,-197227.95053350204,-2.1140548997523068,-4.251959329003172,5.111362594160245,18.075961446113244,8.785339363025246,-6.966256772571612,1.6874699111138982,-198226.34702293607,19.1724367920432,35.05656328551004,11.968195951894867,2.909871601839001
2020-05-01,-173.89371576044368,372358.4580581628,-166.91656343351667,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.81681627865254,370554.84793531586,-184.69829221975982,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,0.623322860156758,6.028041473708521,5.927963016802291,-7.939262761483032,3.3574385649194958,24.3821394416021,6.873452019058701,13.900256489188374,3.3066185726577295,8.632425425069899,-100239.83568473197,-193454.86168733903,707.8197804562044,411.77231878658296,645.3428688875293,-197227.95053350204,-2.049756946903702,-4.344199687565177,5.724042290520808,19.83785623455587,9.456107688688554,-5.55276418196691,2.10978900655092,-198226.34702293607,19.421152350528192,35.89860663323952,12.60419079331059,5.366374597758957
2020-05-02,-174.27151257727633,372358.4580581628,-167.2388709960845,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.25576027738433,370554.84793531586,-185.0032163547976,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,0.6855758823747384,5.57195212394277,5.8331021116672,-8.056674519464535,3.4352754281966806,24.17591841505405,7.008750440310916,13.967678325029173,3.489792858596968,8.166875427919324,-100239.83568473197,-193454.86168733903,707.8197804562044,411.0435991421058,645.3428688875293,-197227.95053350204,-2.0251557401232576,-4.271953318374139,6.022102683348171,20.53940096794434,9.790134020901181,-5.11004763471578,2.4836893521922567,-198226.34702293607,19.656638358036194,36.799646648646274,13.059627777206071,6.149216211840965
2020-05-03,-174.50265772398657,372358.4580581628,-167.5458723841614,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.15098067399316,370554.84793531586,-185.0976748461049,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.1402491828441406,7.235449735476481,6.307172433793058,-6.9374686584557415,3.645851956602188,24.965174294234412,7.145751020993885,14.527138000316938,3.7674997863118875,8.74766350662813,-100239.83568473197,-193454.86168733903,707.8197804562044,411.0083214468999,645.3428688875293,-197227.95053350204,-1.9123659260903825,-3.626577426830574,6.466433454132492,21.83002906525258,10.303393994791367,-3.5952102923330953,2.8522098367392683,-198226.34702293607,20.03764942635079,37.62023666266649,13.412658812062308,7.002243625812012
2020-05-04,-174.67583645847787,372358.4580581628,-167.67001540889714,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-172.84546641571933,370554.84793531586,-184.89996682761767,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.5079918490721063,8.267432540582126,6.690205257494981,-5.964431827860783,3.6818844485932662,25.59240848850324,7.014705414542283,14.466238934253012,3.779708026715773,9.344743169109227,-100239.83568473197,-193454.86168733903,707.8197804562044,410.56737560470776,645.3428688875293,-197227.95053350204,-2.0191958475633536,-3.7028895816641505,7.123270245728483,23.393777631290355,10.976877981690258,-1.8296780376617199,3.2610792794570016,-198226.34702293607,20.360450470347317,38.279926673941745,13.846536648791018,8.130615331630231
2020-05-05,-174.88179078573432,372358.4580581628,-167.85848193678123,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.1213616702052,370554.84793531586,-185.07079841736288,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.7344274084979772,8.123322442747124,6.814947418380296,-6.076859892048018,3.8959355980700066,25.657566507226868,7.24702873729739,14.563992043171044,3.905364711822747,9.018467440567305,-100239.83568473197,-193454.86168733903,707.8197804562044,410.38247459161266,645.3428688875293,-197227.95053350204,-1.889381631867122,-3.5003340513402716,7.545522468897915,23.672253403319544,11.340776587519002,-1.8083423004455574,3.5462119171325353,-198226.34702293607,20.646208771582966,38.76799001560521,14.097161734602489,8.492342146411143
2020-05-06,-175.12371699200972,372358.4580581628,-168.0352931867404,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.66195315223922,370554.84793531586,-185.67586074815847,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.2379644100234084,6.321094461108778,6.436137178122472,-7.4239922040580355,3.710744743047175,25.04382520360631,7.046545179581547,14.197984964897577,3.2031562305370374,7.3712478372805315,-100239.83568473197,-193454.86168733903,707.8197804562044,409.9389511641844,645.3428688875293,-197227.95053350204,-2.0494909093702294,-4.169719722463872,7.465487733789391,23.120657162574247,11.229434476782906,-2.603098511760937,3.6269098334556245,-198226.34702293607,20.873757048502956,39.089790021119555,14.07560258743633,7.434156240474605
2020-05-07,-175.16023913927444,372358.4580581628,-168.10100932497508,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-173.83799062991108,370554.84793531586,-185.97183469405502,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.1500376499745433,6.5698502430461865,6.4995961258311965,-7.427371971103695,3.6849877765806136,25.288434470835526,6.96653063056028,14.349859812811019,2.92845913708366,7.358803837803723,-100239.83568473197,-193454.86168733903,707.8197804562044,409.8994569074789,645.3428688875293,-197227.95053350204,-2.0241678990379945,-4.1981227119263735,7.540002831993878,23.174210195647795,11.305472991432342,-2.2830624535160795,3.672638652707215,-198226.34702293607,21.10924305600072,39.27750669099743,14.134890242143266,7.2829868253436185
2020-05-08,-175.37389609405636,372358.4580581628,-168.32100399385396,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-174.10814348571682,370554.84793531586,-186.1666344876507,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.4016000777276878,6.6838407951639045,6.493733087674995,-6.835649192437777,3.792924882624596,25.292728944542382,7.043106228218973,14.131272688550233,2.9703797075216416,7.446485614248964,-100239.83568473197,-193454.86168733903,707.8197804562044,409.45472410140155,645.3428688875293,-197227.95053350204,-2.0150954951661806,-4.2781694708303615,7.879460501600885,23.977505691895843,11.549882502801555,-1.6803278771449448,3.836724415909733,-198226.34702293607,21.273289488194983,39.55103669566596,14.218431937412126,7.979445916493104
2020-05-09,-175.55315312315878,372358.4580581628,-168.54098612134547,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-174.41961163191377,370554.84793531586,-186.3382857120484,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.5902416601382066,7.343235001830966,6.746921063179602,-6.867786231946643,3.9748126208100976,25.865831945881492,7.275360285992372,14.705645334343492,3.3006987066079625,7.703046771029422,-100239.83568473197,-193454.86168733903,707.8197804562044,409.79803173885176,645.3428688875293,-197227.95053350204,-1.8988638894700167,-3.3701673618462586,8.08092724860448,24.175651914303153,11.775282385508731,-1.4989741107954395,4.113787261952963,-198226.34702293607,21.424106369411042,39.69048336471265,14.283109378910595,8.21159894687955
2020-05-10,-175.67528209634568,372358.4580581628,-168.67332164839158,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-174.56811800746732,370554.84793531586,-186.669755892777,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.1144259945306252,5.69824013725732,6.2528064683249935,-7.873566929934091,3.7512748651418324,25.0689224636319,6.941644107568493,14.037594528874246,2.717678268710333,6.635017063036226,-100239.83568473197,-193454.86168733903,707.8197804562044,409.1090771206427,645.3428688875293,-197227.95053350204,-2.0463723187175478,-4.413405893484388,7.942936326003577,23.70438522317242,11.625921017449762,-2.01636573830799,4.108407400864754,-198226.34702293607,21.500837765112557,39.89429003485785,14.293888952497964,7.520538763405895
2020-05-11,-175.72783833641586,372358.4580581628,-168.76317634474296,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-174.7202164884079,370554.84793531586,-186.79220146921188,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.3820871033537072,6.688116342843152,6.4126215402074624,-6.981715074717255,3.8671670719081908,25.333756973612637,6.9965470224383335,14.172771597711805,2.9233146868316124,7.012821847769709,-100239.83568473197,-193454.86168733903,707.8197804562044,409.0313773998731,645.3428688875293,-197227.95053350204,-1.9373709072433272,-4.163129907640163,8.089206703960537,24.38986404663507,11.829595610262388,-1.1469344467227014,4.1837254561008645,-198226.34702293607,21.70721876044768,40.06055337102894,14.358566394001334,7.849872132088803
2020-05-12,-175.9697776375649,372358.4580581628,-169.0058667710379,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-174.81491609978028,370554.84793531586,-186.92300226060712,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,1.6543141430606376,7.625172309929899,6.840885514380352,-6.525815728989998,3.952821832526662,26.012578350609193,7.0641269680883685,14.689531727303965,3.078981276178306,7.958319494173198,-100239.83568473197,-193454.86168733903,707.8197804562044,409.4503161843495,645.3428688875293,-197227.95053350204,-1.9345989275072788,-3.68143966636649,8.395546552137052,25.225291362734787,12.090299089066097,-0.3468443010960014,4.38816017746554,-198226.34702293607,21.738969682806932,40.22681670721462,14.479836596816485,8.562527946292827
2020-05-13,-176.11168725802773,372358.4580581628,-169.16812460027165,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-174.97131516731025,370554.84793531586,-186.8834474985199,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.0666448147147793,8.514678379065803,7.107630476712973,-5.485503262248323,4.105323629396967,26.349770903535532,7.182997714796121,14.738660947821488,3.3820376397923093,8.814660337641488,-100239.83568473197,-193454.86168733903,707.8197804562044,409.2645559761737,645.3428688875293,-197227.95053350204,-1.8615751817221264,-3.5219122779969205,8.803999683048275,26.264220204556107,12.527520548300666,0.9599696034242475,4.568385523921059,-198226.34702293607,21.937412947557647,40.489620045048035,14.727766789227283,9.528932421614869
2020-05-14,-176.30323182543773,372358.4580581628,-169.3515726792909,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-174.81808576196687,370554.84793531586,-186.8477133879005,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.1630356134203703,8.402490423655989,7.165482242382417,-5.433109942030508,4.067268285906783,26.525707131931608,7.087865451418141,14.539757047747054,3.416900560404172,9.046798120136751,-100239.83568473197,-193454.86168733903,707.8197804562044,408.7808379249289,645.3428688875293,-197227.95053350204,-1.9027328654202205,-3.6614956723848477,9.215212632412776,26.997896757803556,12.891419154124467,1.525366639659822,4.7916497590822225,-198226.34702293607,22.059124816610435,40.80605671711555,15.088882504273894,10.365763112512967
2020-05-15,-176.6566368944132,372358.4580581628,-169.65710618388997,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-175.27303879107924,370554.84793531586,-187.3454938101868,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.0042077838458856,7.60379084856237,6.988446447606279,-5.85102898648164,4.091493746892026,26.368933097795672,7.198738813930478,14.529804303208966,3.1959471817478065,8.07774662781108,-100239.83568473197,-193454.86168733903,707.8197804562044,408.40190240865365,645.3428688875293,-197227.95053350204,-1.8539290543972238,-3.639746653469242,9.251090272290266,27.030028577647926,12.943016717636985,0.9066302603777787,5.00146434153144,-198226.34702293607,22.241692620176124,41.30484672562997,15.199373133501668,10.144407897501551
2020-05-16,-176.94282716017267,372358.4580581628,-169.93119933723537,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-175.6076629039867,370554.84793531586,-187.70603530181327,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.1776431364504676,8.339686748165322,7.178863208397287,-5.4630241658441046,4.164678626285587,26.620054974276403,7.296935145648915,14.820963461652092,3.4562664100901657,8.744308549749007,-100239.83568473197,-193454.86168733903,707.8197804562044,408.36369694457744,645.3428688875293,-197227.95053350204,-1.8178127443639784,-3.102710116473225,9.435998108575475,27.720862704418757,13.190141890257228,1.5307005739650776,5.195139340711749,-198226.34702293607,22.432198154332227,41.54619672976635,15.312558656123993,10.776080096463632
2020-05-17,-177.05645443427494,372358.4580581628,-170.05539252755747,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-175.63717035222248,370554.84793531586,-187.7351066127193,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.4669822621352346,8.933151728298402,7.210016527229797,-4.683531609382126,4.294063723340407,27.04297449617926,7.4059678187668965,14.739180534920303,3.716620647153909,9.117551096598483,-100239.83568473197,-193454.86168733903,707.8197804562044,407.912408233728,645.3428688875293,-197227.95053350204,-1.730311279567017,-3.0099536238601137,9.75889686746661,28.66339608669116,13.548609173601838,2.3681282597273325,5.415713645330031,-198226.34702293607,22.620057778304414,41.92699340294331,15.611691823060545,11.801872556293562
2020-05-18,-177.19533800236974,372358.4580581628,-170.15766779709176,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-175.36219506823613,370554.84793531586,-187.5675670615642,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.685506713735088,9.363054887306628,7.380093241512737,-3.991330290740141,4.321066654314043,27.296360527562417,7.309012182258396,14.592075940681685,3.73599156358239,9.473555093758996,-100239.83568473197,-193454.86168733903,707.8197804562044,407.5236388603163,645.3428688875293,-197227.95053350204,-1.7435646091817212,-3.388075140112899,10.208747275155595,29.73445674835564,14.015702906452526,3.520258069423135,5.69008656084139,-198226.34702293607,22.84231423481967,42.32388007638393,15.980892218289574,12.692692324033537
2020-05-19,-177.24106925590524,372358.4580581628,-170.21244378702252,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-175.40123581732183,370554.84793531586,-187.53737216361597,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.657840724297917,9.43021171226804,7.497948939775695,-4.314476526121761,4.27488470590142,27.3533193256845,7.23807986646392,14.617841187475086,3.647910059143202,9.561423463070547,-100239.83568473197,-193454.86168733903,707.8197804562044,407.5442451837631,645.3428688875293,-197227.95053350204,-1.7848262761571434,-3.515386618898968,10.4709300281061,29.852273421139824,14.26282807906413,4.138994448701538,5.797683782605511,-198226.34702293607,23.00106884661592,42.62422674818659,16.2180428371234,12.735883585501647
2020-05-20,-177.34480620635216,372358.4580581628,-170.29203584049765,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-175.43223477682093,370554.84793531586,-187.59116523639574,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.82950845344721,9.640187465972549,7.595208735396644,-3.913903292328428,4.2928237750119065,27.412042680516368,7.248091102499966,14.5816967040609,3.8027075705431352,10.057694414156137,-100239.83568473197,-193454.86168733903,707.8197804562044,407.2351646908717,645.3428688875293,-197227.95053350204,-1.7180509628557963,-3.625107340643126,10.782789513190416,30.54310754790825,14.553403831479633,4.94975246294117,5.934870240354764,-198226.34702293607,23.19157438078169,42.77440008409399,16.495616856896277,13.39455032287973
2020-05-21,-177.4004277835268,372358.4580581628,-170.34091521378312,371891.66173460206,-85302.78129233846,206457.92711912407,-81137.46278623411,209501.09866198504,-175.26097029579574,370554.84793531586,-187.53393504117244,367938.38252951304,-84998.96231653969,209157.36453759007,-82673.08258757633,208441.528432369,2.946512026828448,9.90324804904768,7.679463174113845,-3.6274651976495473,4.261854876949037,27.7392395301048,7.165514656179706,14.488018544374054,3.8748305932263056,10.460960977938964,-100239.83568473197,-193454.86168733903,707.8197804562044,406.8895177101135,645.3428688875293,-197227.95053350204,-1.787182322827892,-3.596893061009408,11.15812482267868,31.28749470776722,14.925449421014516,5.568488842220782,6.1285452395356925,-198226.34702293607,23.453519490249732,43.23564675864165,16.848647891749444,14.27457227525946
